id,enroll_hmsc,grade_year,school_type,same_school,enjoy_school,grades,ap_enroll,behavior_problem,work_problem,behavior_good,work_good,repeat_grades,out_suspension,in_suspension,expelled,expectations,hmsc_grade_year,hmsc_who_teaches,hmsc_tutor,hmsc_coop,days_hmsc,hrs_hmsc,teach_style,Library,Homeschool Catalog,Educational Publisher,Homeschooling Organization,Church,Public School,Private School,Bookstore,Websites,Other Source,Virtual School/Curriculum,hmsc_course,internet_hmsc,Local Public School,State,Charter School,Another Public School,Private School,College,Someplace Else,school_event,volunteer,school_mtng,pta_mtng,parent_teacher,fundraiser,school_cmte,counselor,hw_time,hw_hours,child_hw,hw_check,hw_help,time_mgmt,meal_together,child_health,year_born,age,country_born,sex,ttl_income,race,region,parent_educ,family_type
20161000927,Enrolled in school,7th,Private School,1,2,3,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,No,No,No,5+ days a week,8,It's too much,4,2.0,0,2,1,2003,12,1,Female,7,White,Northeast,5,Two parents and sibling(s)
20161000939,Enrolled in school,5th,Public School,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5+ days a week,5,Amount is about right,4,4.0,1,7,1,2005,10,3,Female,10,White,Northeast,5,Two parents and sibling(s)
20161000958,Enrolled in school,9th,Public School,1,2,1,No,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,No,No,No,1-2 days a week,3,Amount is about right,4,2.0,1,6,1,2001,14,1,Female,6,White,South,3,Two parents and sibling(s)
20161001001,Enrolled in school,11th,Public School,1,1,1,Yes,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,Yes,5+ days a week,20,Amount is about right,4,2.0,1,5,1,1999,16,1,Female,2,Hispanic,West,3,One parent and sibling(s)
20161001005,Enrolled in school,11th,Public School,1,3,2,No,0,0,2,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,No,No,Yes,3-4 days a week,2,Amount is about right,3,2.0,0,2,1,1999,16,1,Female,8,White,Midwest,4,Two parents and sibling(s)
20161001034,Enrolled in school,7th,Public School,1,2,2,-1,1,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,No,No,Yes,5+ days a week,8,Amount is about right,4,3.0,1,7,2,2002,13,1,Male,1,Hispanic,South,2,Two parents and sibling(s)
20161001069,Enrolled in school,10th,Public School,1,2,2,Yes,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,Yes,No,Yes,Never,-1,-1,-1,,1,6,3,2000,15,1,Female,4,White,Northeast,2,"Two parents, no sibling"
20161001079,Enrolled in school,Kindergarten,Public School,1,2,1,-1,2,0,1,1,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,No,No,Yes,No,No,No,5+ days a week,5,It's too much,4,4.0,1,7,2,2009,6,1,Female,5,White,West,3,Two parents and sibling(s)
20161001084,Enrolled in school,10th,Public School,1,2,2,No,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,No,Yes,No,No,5+ days a week,10,It's too much,3,2.0,1,4,1,2000,15,1,Male,9,White,South,4,Two parents and sibling(s)
20161001099,Enrolled in school,10th,Public School,1,3,1,No,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,No,No,No,Less than once a week,0,Amount is about right,1,5.0,1,4,2,2000,15,1,Male,10,White,South,4,Two parents and sibling(s)
20161001118,Enrolled in school,12th,Public School,1,2,3,No,2,4,0,0,1,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,Yes,No,No,Yes,1-2 days a week,2,It's too little,4,1.0,0,5,4,1998,17,1,Male,1,Black,South,4,Two parents and sibling(s)
20161001128,Enrolled in school,12th,Public School,1,2,1,Yes,0,0,10,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4 days a week,3,Amount is about right,2,1.0,1,6,2,1997,18,1,Male,9,White,Midwest,5,Two parents and sibling(s)
20161001134,Enrolled in school,5th,Public School,1,1,5,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3-4 days a week,3,Amount is about right,4,1.0,0,7,1,2004,11,1,Female,9,White,Midwest,3,Two parents and sibling(s)
20161001137,Enrolled in school,5th,Public School,1,1,5,-1,0,1,1,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,No,5+ days a week,5,Amount is about right,4,3.0,1,3,1,2005,10,1,Female,9,White,Northeast,4,Two parents and sibling(s)
20161001153,Enrolled in school,8th,Public School,1,1,2,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,No,No,No,Yes,1-2 days a week,3,Amount is about right,4,2.0,1,7,1,2001,14,1,Male,4,Hispanic,South,1,Two parents and sibling(s)
20161001176,Enrolled in school,3rd,Public School,1,1,1,-1,0,0,3,3,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,No,5+ days a week,10,Amount is about right,4,3.0,1,7,1,2007,8,1,Female,2,Hispanic,Northeast,1,Two parents and sibling(s)
20161001190,Enrolled in school,Kindergarten,Private School,1,1,5,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Child does not have homework,-1,-1,-1,,1,7,1,2010,5,1,Female,3,White,South,4,"Two parents, no sibling"
20161001191,Enrolled in school,8th,Public School,1,2,1,-1,0,0,0,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,No,No,No,3-4 days a week,2,Amount is about right,4,1.0,1,4,1,2002,13,1,Male,10,White,Midwest,5,"Two parents, no sibling"
20161001204,Enrolled in school,5th,Public School,2,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,Yes,No,No,3-4 days a week,4,It's too little,4,3.0,1,4,1,2004,11,1,Female,7,White,Midwest,3,Two parents and sibling(s)
20161001225,Enrolled in school,7th,Public School,1,2,2,-1,0,1,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,No,1-2 days a week,5,Amount is about right,3,2.0,1,6,1,2002,13,1,Female,9,White,Midwest,4,"One parent, no sibling"
20161001239,Enrolled in school,10th,Public School,1,2,1,No,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,Yes,No,No,No,1-2 days a week,2,Amount is about right,4,2.0,1,3,2,1999,16,1,Female,4,Hispanic,South,4,"One parent, no sibling"
20161001259,Homeschooled,-1,Homeschooled,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5th,6,1,2,3,8,Mostly use formal curriculum,1,2,2,2,2,1,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,3,5,2001,14,1,Female,1,Hispanic,South,4,Two parents and sibling(s)
20161001261,Enrolled in school,2nd,Public School,2,1,5,-1,0,0,2,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,No,No,No,1-2 days a week,2,Amount is about right,4,2.0,0,7,1,2008,7,1,Female,2,Hispanic,Northeast,1,One parent and sibling(s)
20161001263,Enrolled in school,5th,Public School,1,1,2,-1,0,0,3,2,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,No,3-4 days a week,1,Amount is about right,4,1.0,1,7,1,2005,10,3,Male,2,Hispanic,South,1,Two parents and sibling(s)
20161001269,Enrolled in school,2nd,Public School,1,1,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,1-2 days a week,2,Amount is about right,4,2.0,1,7,1,2008,7,1,Female,9,Other/Mixed,South,5,Two parents and sibling(s)
20161001276,Enrolled in school,8th,Public School,1,2,1,-1,0,0,1,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,Yes,3-4 days a week,3,Amount is about right,4,3.0,1,3,1,2002,13,1,Male,4,Asian,West,4,Two parents and sibling(s)
20161001283,Enrolled in school,1st,Public School,1,2,5,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,No,No,No,3-4 days a week,1,It's too much,4,3.0,1,4,2,2009,6,1,Male,3,White,West,3,"One parent, no sibling"
20161001305,Enrolled in school,7th,Public School,1,1,1,-1,0,0,0,2,1,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,3-4 days a week,9,It's too much,4,3.0,1,0,1,2001,14,1,Female,8,White,South,4,Other
20161001317,Enrolled in school,12th,Public School,1,1,1,Yes,0,2,0,4,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,5+ days a week,10,Amount is about right,3,1.0,1,1,1,1998,17,1,Female,9,White,South,4,Two parents and sibling(s)
20161001400,Enrolled in school,11th,Public School,1,2,2,No,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,No,No,No,No,5+ days a week,7,It's too much,2,1.0,1,4,1,1999,16,1,Female,9,White,West,4,Two parents and sibling(s)
20161001408,Enrolled in school,9th,Public School,1,1,2,No,0,0,1,1,1,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,No,Yes,No,Yes,3-4 days a week,15,It's too much,3,2.0,1,0,2,2000,15,1,Female,4,Black,South,3,Other
20161001420,Enrolled in school,6th,Public School,1,1,3,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,Yes,Yes,Yes,No,Yes,3-4 days a week,4,Amount is about right,4,2.0,1,7,1,2003,12,1,Female,1,White,Midwest,2,"Two parents, no sibling"
20161001421,Enrolled in school,9th,Public School,1,1,2,Yes,0,0,1,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,Yes,No,No,No,Yes,5+ days a week,30,It's too much,4,5.0,1,5,1,2001,14,1,Male,5,Black,South,3,Two parents and sibling(s)
20161001457,Enrolled in school,9th,Private School,1,2,2,No,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,Yes,No,No,No,5+ days a week,8,It's too much,3,1.0,1,4,3,2001,14,1,Female,4,White,South,3,One parent and sibling(s)
20161001465,Enrolled in school,6th,Public School,1,1,1,-1,0,0,1,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,No,3-4 days a week,5,It's too much,4,2.0,1,6,1,2004,11,1,Male,10,White,Northeast,4,Two parents and sibling(s)
20161001485,Enrolled in school,8th,Public School,1,1,1,-1,0,0,0,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,No,No,No,No,5+ days a week,8,It's too much,4,4.0,1,4,1,2001,14,1,Male,8,Hispanic,Midwest,4,Two parents and sibling(s)
20161001504,Enrolled in school,8th,Public School,1,2,2,-1,0,0,1,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2 days a week,4,Amount is about right,3,2.0,0,3,2,2002,13,1,Male,6,Black,Midwest,4,Other
20161001515,Enrolled in school,9th,Public School,1,2,2,No,0,0,0,0,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,No,No,No,No,3-4 days a week,2,Amount is about right,4,2.0,1,7,2,2001,14,1,Male,8,Hispanic,West,3,Two parents and sibling(s)
20161001528,Enrolled in school,11th,Public School,1,2,1,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,No,No,No,No,5+ days a week,21,It's too much,4,2.0,1,0,3,1999,16,1,Male,7,White,South,4,Two parents and sibling(s)
20161001534,Enrolled in school,8th,Public School,1,2,2,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,Yes,Yes,No,No,Yes,1-2 days a week,2,Amount is about right,4,2.0,1,4,1,2001,14,1,Male,6,White,Midwest,3,Two parents and sibling(s)
20161001556,Enrolled in school,9th,Public School,1,2,1,No,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,Yes,No,No,1-2 days a week,10,Amount is about right,2,1.0,1,4,2,2001,14,1,Female,7,Other/Mixed,South,2,Other
20161001559,Enrolled in school,11th,Public School,1,2,2,No,2,0,0,0,2,1,1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,No,No,No,No,3-4 days a week,6,It's too much,3,1.0,1,4,1,1998,17,1,Male,10,White,Midwest,3,Two parents and sibling(s)
20161001569,Enrolled in school,4th,Public School,1,1,1,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3-4 days a week,5,It's too much,4,4.0,1,7,1,2005,10,1,Female,9,White,Midwest,4,Two parents and sibling(s)
20161001593,Enrolled in school,12th,Public School,1,2,2,No,1,0,0,0,2,1,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,No,Yes,Yes,No,No,Yes,1-2 days a week,5,It's too much,4,2.0,0,4,1,1999,16,1,Male,3,White,Northeast,3,"Two parents, no sibling"
20161001620,Enrolled in school,7th,Public School,1,2,2,-1,0,1,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,Yes,No,No,No,5+ days a week,7,It's too much,4,2.0,1,0,2,2003,12,1,Female,1,Black,South,4,One parent and sibling(s)
20161001629,Enrolled in school,4th,Public School,1,2,2,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,Yes,Yes,Yes,No,No,5+ days a week,10,Amount is about right,4,3.0,1,7,3,2006,9,1,Male,3,Asian,Northeast,5,"Two parents, no sibling"
20161001643,Enrolled in school,5th,Private School,1,2,1,-1,0,0,0,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,No,3-4 days a week,8,It's too much,4,3.0,1,5,2,2004,11,1,Female,9,White,South,3,One parent and sibling(s)
20161001659,Enrolled in school,12th,Public School,1,2,2,Yes,1,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,Yes,3-4 days a week,10,It's too much,3,2.0,0,2,2,1998,17,1,Male,5,White,Midwest,5,Two parents and sibling(s)
20161001666,Enrolled in school,3rd,Public School,1,1,5,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Child does not have homework,-1,-1,-1,,1,7,1,2007,8,1,Female,9,Hispanic,West,4,"Two parents, no sibling"
20161001679,Enrolled in school,7th,Public School,1,2,1,-1,1,0,0,0,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,Never,-1,-1,-1,,1,7,1,2002,13,1,Male,8,White,South,5,Two parents and sibling(s)
20161001686,Enrolled in school,6th,Public School,1,2,1,-1,0,0,0,4,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,Yes,No,No,5+ days a week,5,Amount is about right,3,2.0,1,4,1,2004,11,1,Female,9,White,Midwest,4,Two parents and sibling(s)
20161001720,Enrolled in school,8th,Public School,1,3,3,-1,0,0,0,0,2,2,1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,No,No,No,Yes,Never,-1,-1,-1,,1,3,1,2002,13,1,Male,4,Black,South,4,One parent and sibling(s)
20161001767,Enrolled in school,10th,Public School,1,3,2,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,No,No,Yes,Yes,No,Yes,3-4 days a week,2,It's too much,3,1.0,1,4,2,2000,15,1,Male,8,White,Midwest,5,"One parent, no sibling"
20161001790,Enrolled in school,5th,Public School,1,1,2,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,No,Less than once a week,2,It's too little,4,2.0,1,4,1,2005,10,1,Male,2,Hispanic,Northeast,3,"Two parents, no sibling"
20161001814,Enrolled in school,11th,Public School,1,2,1,No,0,0,0,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,No,Yes,Yes,Yes,1-2 days a week,2,Amount is about right,3,1.0,1,4,1,1999,16,1,Male,8,White,South,5,Two parents and sibling(s)
20161001815,Enrolled in school,2nd,Public School,2,2,3,-1,1,0,0,0,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,No,No,No,Yes,3-4 days a week,8,It's too much,4,3.0,1,4,3,2007,8,1,Male,3,Black,South,3,"One parent, no sibling"
20161001818,Enrolled in school,1st,Public School,1,2,5,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,No,No,No,3-4 days a week,2,Amount is about right,4,3.0,1,7,2,2009,6,1,Male,7,White,Northeast,5,"Two parents, no sibling"
20161001835,Enrolled in school,Kindergarten,Public School,1,1,1,-1,0,0,5,10,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3-4 days a week,8,Amount is about right,4,3.0,1,7,1,2009,6,1,Female,10,White,Midwest,5,"Two parents, no sibling"
20161001885,Enrolled in school,8th,Public School,1,2,2,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,Yes,Yes,No,No,3-4 days a week,5,Amount is about right,2,2.0,1,3,1,2002,13,1,Female,6,White,South,4,"One parent, no sibling"
20161001893,Enrolled in school,7th,Public School,1,2,2,-1,0,0,0,0,2,2,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,No,No,No,No,3-4 days a week,3,Amount is about right,3,2.0,1,6,2,2003,12,1,Female,1,White,Northeast,4,One parent and sibling(s)
20161001905,Homeschooled,-1,Homeschooled,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11th,2,2,2,7,40,Strictly use formal curriculum,1,2,2,1,2,2,2,2,1,2,2,Online & In-Person,1,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,7,1,1998,17,1,Female,1,White,West,3,One parent and sibling(s)
20161001912,Enrolled in school,1st,Public School,1,2,5,-1,0,0,0,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,1-2 days a week,2,Amount is about right,4,3.0,0,4,2,2009,6,1,Female,10,Other/Mixed,Midwest,5,Two parents and sibling(s)
20161001943,Enrolled in school,6th,Public School,1,1,2,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,No,No,Yes,Yes,No,No,3-4 days a week,4,Amount is about right,4,3.0,1,4,1,2004,11,1,Female,2,White,Midwest,3,"One parent, no sibling"
20161001944,Enrolled in school,12th,Public School,1,2,2,No,0,3,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,No,No,No,No,3-4 days a week,5,It's too much,3,2.0,1,4,2,1998,17,1,Female,9,White,South,3,Two parents and sibling(s)
