id,enroll_hmsc,school_type,hmsc_grade_year,hmsc_who_teaches,hmsc_tutor,hmsc_coop,days_hmsc,hrs_hmsc,teach_style,Library,Homeschool Catalog,Educational Publisher,Homeschooling Organization,Church,Public School,Private School,Bookstore,Websites,Other Source,Virtual School/Curriculum,hmsc_course,internet_hmsc,Local Public School,State,Charter School,Another Public School,Private School,College,Someplace Else,hw_help,time_mgmt,meal_together,child_health,year_born,age,country_born,sex,ttl_income,race,region,parent_educ,family_type
20161168681,Homeschooled,Homeschooled,Kindergarten,2,2,2,5,10,Strictly use formal curriculum,1,1,1,2,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2009,6,1,Male,1,White,West,3,Two parents and sibling(s)
20161169476,Homeschooled,Homeschooled,5th,2,2,2,5,5,Always use informal learning,2,2,2,2,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,1,2004,11,1,Female,3,Hispanic,South,2,Two parents and sibling(s)
20161169994,Homeschooled,Homeschooled,1st,1,2,2,3,2,Always use informal learning,2,2,2,2,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,3,4,2009,6,1,Female,3,Hispanic,South,1,Two parents and sibling(s)
20161170798,Homeschooled,Homeschooled,5th,3,2,2,3,32,Strictly use formal curriculum,2,2,2,2,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2004,11,1,Female,6,Hispanic,South,4,One parent and sibling(s)
20161171633,Homeschooled,Homeschooled,10th,3,2,1,5,25,Mostly use formal curriculum,1,1,1,1,1,1,1,1,1,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,1,7,3,2000,15,1,Female,4,White,South,3,One parent and sibling(s)
20161172182,Homeschooled,Homeschooled,10th,1,1,2,5,32,Mostly use formal curriculum,1,1,1,1,2,2,1,1,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,0,3,1,2000,15,1,Female,3,White,Northeast,3,Two parents and sibling(s)
20161172893,Homeschooled,Homeschooled,5th,1,2,2,5,5,Strictly use formal curriculum,1,2,1,1,1,1,1,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,2004,11,1,Male,2,Hispanic,Northeast,4,One parent and sibling(s)
20161173328,Homeschooled,Homeschooled,Kindergarten,1,2,1,3,6,Mostly use informal learning,1,1,1,1,1,1,2,1,1,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,1,4,3,2010,5,1,Female,8,White,South,5,Two parents and sibling(s)
20161173850,Homeschooled,Homeschooled,10th,5,2,2,5,25,Strictly use formal curriculum,2,2,2,2,2,1,2,1,1,2,2,No Course,1,2,2,2,1,2,2,2,,1,4,1,2000,15,1,Female,9,Black,South,5,Two parents and sibling(s)
20161173902,Homeschooled,Homeschooled,1st,1,2,1,5,15,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,6,2,2009,6,1,Female,9,White,South,5,Two parents and sibling(s)
20161174678,Homeschooled,Homeschooled,4th,1,2,2,5,20,Mostly use formal curriculum,1,1,1,2,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,6,1,2005,10,1,Male,7,White,West,4,Two parents and sibling(s)
20161175282,Homeschooled,Homeschooled,12th,1,2,2,5,20,Mostly use formal curriculum,2,1,2,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,2,1,1997,18,1,Female,9,White,South,5,Two parents and sibling(s)
20161175506,Homeschooled,Homeschooled,7th,1,1,2,5,40,Strictly use formal curriculum,1,2,2,1,2,1,2,2,1,2,2,No Course,1,2,2,1,2,2,2,2,,0,4,1,2004,11,1,Female,5,White,Northeast,3,Two parents and sibling(s)
20161176037,Homeschooled,Homeschooled,12th,2,2,1,4,15,Mostly use formal curriculum,1,2,2,1,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,2,1997,18,1,Female,5,Hispanic,Midwest,1,Two parents and sibling(s)
20161176240,Homeschooled,Homeschooled,10th,1,2,2,5,25,Strictly use formal curriculum,1,2,2,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,1,1998,17,1,Male,2,Black,South,2,Two parents and sibling(s)
20161176728,Homeschooled,Homeschooled,12th,2,2,2,5,20,Strictly use formal curriculum,1,2,2,1,2,2,2,2,1,2,2,No Course,1,2,2,2,1,2,2,2,,1,3,2,1997,18,1,Female,8,White,Midwest,2,Two parents and sibling(s)
20161177391,Homeschooled,Homeschooled,10th,1,2,2,4,20,Mostly use formal curriculum,2,1,1,2,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,1999,16,1,Female,7,White,South,2,Two parents and sibling(s)
20161177916,Homeschooled,Homeschooled,11th,7,2,2,3,9,Always use informal learning,1,2,2,2,2,1,2,2,2,2,1,No Course,1,2,2,2,2,2,2,1,,0,0,2,1997,18,1,Male,9,Other/Mixed,South,4,"Two parents, no sibling"
20161178100,Homeschooled,Homeschooled,10th,1,2,2,3,28,Strictly use formal curriculum,1,1,2,2,1,1,2,1,1,2,2,Online & In-Person,1,1,2,2,2,2,2,2,,0,7,1,1999,16,1,Male,3,Hispanic,South,1,Two parents and sibling(s)
20161178674,Homeschooled,Homeschooled,11th,2,2,2,5,25,Mostly use formal curriculum,2,1,1,1,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,0,3,1996,19,1,Male,9,Hispanic,Midwest,4,Two parents and sibling(s)
20161178773,Homeschooled,Homeschooled,10th,1,2,2,5,20,Mostly use informal learning,1,1,1,2,1,2,2,1,1,2,2,Online & In-Person,1,2,1,2,2,2,2,2,,1,3,2,2000,15,1,Female,2,White,South,3,"One parent, no sibling"
20161179607,Homeschooled,Homeschooled,8th,1,2,2,5,20,Always use informal learning,1,1,1,2,2,1,2,1,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2002,13,1,Female,4,Hispanic,West,4,Two parents and sibling(s)
20161180477,Homeschooled,Homeschooled,6th,1,2,1,5,2,Strictly use formal curriculum,2,2,2,2,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,6,3,2004,11,1,Male,1,Hispanic,West,1,Two parents and sibling(s)
20161180549,Homeschooled,Homeschooled,11th,1,1,2,5,30,Strictly use formal curriculum,1,1,2,2,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,3,1998,17,1,Male,3,White,West,3,One parent and sibling(s)
20161181615,Homeschooled,Homeschooled,5th,1,2,2,5,5,Mostly use formal curriculum,1,1,2,1,1,1,2,1,1,2,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2004,11,1,Male,4,Hispanic,Midwest,1,Two parents and sibling(s)
20161181924,Homeschooled,Homeschooled,5th,1,2,2,5,40,Strictly use formal curriculum,1,1,2,1,1,1,2,1,1,2,2,No Course,1,1,2,2,2,2,2,2,,1,7,1,2005,10,3,Female,2,Hispanic,South,2,"Two parents, no sibling"
20161181967,Homeschooled,Homeschooled,3rd,1,2,2,7,4,Always use informal learning,1,1,2,1,1,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,3,1,2007,8,3,Male,6,Hispanic,South,1,"One parent, no sibling"
20161181972,Homeschooled,Homeschooled,Kindergarten,2,1,1,7,40,Mostly use formal curriculum,2,1,2,2,2,1,2,1,2,2,2,No Course,1,1,2,2,2,2,2,2,,1,6,3,2005,10,1,Male,2,Hispanic,South,2,Two parents and sibling(s)
20161182585,Homeschooled,Homeschooled,4th,1,2,1,5,30,Mostly use formal curriculum,1,2,2,1,2,2,1,1,1,2,2,No Course,1,2,2,1,2,2,2,2,,1,6,1,2005,10,1,Male,5,White,Midwest,3,Two parents and sibling(s)
20161183490,Homeschooled,Homeschooled,3rd,1,2,1,5,30,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,1,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2007,8,1,Female,6,White,South,4,Two parents and sibling(s)
20161183894,Homeschooled,Homeschooled,2nd,2,2,2,5,40,Mostly use formal curriculum,1,1,2,2,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,1,2008,7,1,Female,9,White,Northeast,5,Two parents and sibling(s)
20161184843,Homeschooled,Homeschooled,4th,2,1,2,5,30,Strictly use formal curriculum,1,1,2,2,2,2,2,1,1,2,2,No Course,1,2,1,2,2,2,2,2,,1,5,1,2006,9,1,Male,4,Black,South,3,Two parents and sibling(s)
20161185545,Homeschooled,Homeschooled,2nd,1,2,1,5,10,Mostly use formal curriculum,1,2,1,2,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,2008,7,1,Female,4,White,West,3,"One parent, no sibling"
20161185747,Homeschooled,Homeschooled,2nd,1,2,2,5,10,Mostly use formal curriculum,1,1,2,2,2,2,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,2007,8,1,Male,4,White,Midwest,3,Two parents and sibling(s)
20161186084,Homeschooled,Homeschooled,7th,1,2,2,5,25,Strictly use formal curriculum,1,1,2,1,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,4,2002,13,3,Female,3,Hispanic,South,1,Two parents and sibling(s)
20161186171,Homeschooled,Homeschooled,12th,1,1,1,4,20,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,2,1,1998,17,1,Male,10,Hispanic,South,5,Two parents and sibling(s)
20161186292,Homeschooled,Homeschooled,5th,4,2,2,4,2,Mostly use formal curriculum,1,2,2,2,2,1,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,3,2006,9,1,Male,2,Hispanic,South,2,Two parents and sibling(s)
20161186378,Homeschooled,Homeschooled,11th,1,2,2,5,25,Strictly use formal curriculum,1,2,2,2,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,1999,16,1,Male,1,Black,Midwest,2,One parent and sibling(s)
20161186896,Homeschooled,Homeschooled,11th,1,1,2,5,25,Mostly use formal curriculum,2,2,2,1,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,5,4,1999,16,1,Male,1,White,Midwest,2,"One parent, no sibling"
20161187095,Homeschooled,Homeschooled,Kindergarten,1,2,2,5,20,Mostly use formal curriculum,1,1,1,2,2,2,2,1,1,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2010,5,1,Female,4,White,South,4,Two parents and sibling(s)
20161187096,Homeschooled,Homeschooled,12th,7,1,2,5,30,Strictly use formal curriculum,2,2,1,2,2,1,2,2,2,2,1,No Course,1,2,2,2,1,2,2,2,,1,4,3,1998,17,1,Male,2,White,West,3,One parent and sibling(s)
20161187143,Homeschooled,Homeschooled,11th,1,2,2,4,20,Always use informal learning,2,2,2,1,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,1998,17,3,Female,3,Hispanic,Northeast,1,"Two parents, no sibling"
20161187196,Homeschooled,Homeschooled,Kindergarten,1,2,2,3,8,Mostly use formal curriculum,1,1,1,2,2,1,2,1,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2010,5,1,Female,5,White,West,4,"Two parents, no sibling"
20161187250,Homeschooled,Homeschooled,8th,5,2,2,5,30,Mostly use formal curriculum,1,1,1,2,2,2,2,1,2,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,1,4,2,1999,16,1,Male,2,White,South,3,Other
20161188911,Homeschooled,Homeschooled,10th,1,2,2,5,20,Mostly use informal learning,2,2,2,2,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,2,2000,15,1,Male,9,Hispanic,West,3,Two parents and sibling(s)
20161189168,Homeschooled,Homeschooled,6th,2,2,1,5,25,Mostly use informal learning,1,1,2,1,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,6,1,2004,11,1,Female,3,Asian,West,4,Two parents and sibling(s)
20161189718,Homeschooled,Homeschooled,8th,7,1,1,5,27,Strictly use formal curriculum,2,2,2,1,2,2,2,2,2,2,2,No Course,1,2,2,1,2,2,2,2,,1,7,2,2001,14,1,Male,5,Hispanic,Northeast,3,"One parent, no sibling"
20161189733,Homeschooled,Homeschooled,8th,1,2,2,5,27,Strictly use formal curriculum,2,2,2,1,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,0,2,2002,13,1,Male,1,Hispanic,Northeast,3,"One parent, no sibling"
20161189783,Homeschooled,Homeschooled,5th,2,2,2,4,10,Mostly use formal curriculum,1,2,1,2,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,3,1,2005,10,1,Female,2,Other/Mixed,Midwest,1,One parent and sibling(s)
20161190199,Homeschooled,Homeschooled,10th,1,2,2,5,30,Mostly use formal curriculum,2,2,1,2,2,2,2,2,2,1,2,No Course,1,2,2,2,2,2,2,1,,1,3,2,2000,15,1,Female,4,White,Midwest,4,One parent and sibling(s)
20161191133,Homeschooled,Homeschooled,10th,3,2,2,5,20,Mostly use informal learning,1,1,1,2,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,0,2,2000,15,1,Female,3,Hispanic,South,3,One parent and sibling(s)
20161191751,Homeschooled,Homeschooled,1st,2,1,2,5,30,Mostly use formal curriculum,1,1,2,1,1,2,2,1,2,2,2,No Course,1,2,2,2,2,1,2,2,,1,5,1,2009,6,1,Female,3,White,West,3,Two parents and sibling(s)
20161191955,Homeschooled,Homeschooled,4th,1,2,2,4,16,Always use informal learning,2,2,2,2,2,2,2,2,2,1,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,6,3,2005,10,1,Male,1,White,South,2,One parent and sibling(s)
20161192388,Homeschooled,Homeschooled,12th,6,1,2,5,12,Mostly use formal curriculum,2,1,1,2,2,2,2,1,1,2,2,No Course,1,2,2,2,2,2,2,1,,1,3,3,1998,17,1,Male,4,White,South,4,"One parent, no sibling"
20161192461,Homeschooled,Homeschooled,12th,1,2,1,5,30,Mostly use formal curriculum,2,2,2,1,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,2,2,1998,17,1,Female,4,White,South,2,"One parent, no sibling"
20161192798,Homeschooled,Homeschooled,6th,1,1,2,5,30,Mostly use formal curriculum,2,1,1,2,1,2,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2003,12,1,Male,4,White,South,3,Two parents and sibling(s)
20161192800,Homeschooled,Homeschooled,3rd,1,2,2,5,30,Strictly use formal curriculum,1,2,1,2,2,2,2,1,2,2,1,No Course,1,2,1,2,2,2,2,2,,1,7,3,2005,10,1,Female,5,White,South,3,"Two parents, no sibling"
20161193333,Homeschooled,Homeschooled,12th,1,2,1,5,25,Mostly use formal curriculum,1,2,2,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,0,2,1998,17,1,Male,7,White,South,3,"Two parents, no sibling"
20161193804,Homeschooled,Homeschooled,10th,4,2,2,4,20,Always use informal learning,2,1,1,2,2,2,2,2,2,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,1,5,3,1999,16,1,Female,6,Hispanic,West,2,Two parents and sibling(s)
20161194594,Homeschooled,Homeschooled,Kindergarten,2,2,2,5,2,Always use informal learning,1,2,2,2,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,3,1,1997,18,1,Female,4,Black,South,2,Two parents and sibling(s)
20161194610,Homeschooled,Homeschooled,7th,1,2,2,5,25,Strictly use formal curriculum,2,1,2,2,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,3,2002,13,3,Female,1,Black,West,3,One parent and sibling(s)
20161195435,Homeschooled,Homeschooled,10th,1,1,2,5,40,Mostly use informal learning,1,2,2,1,1,2,2,1,1,2,2,No Course,1,2,2,2,2,2,2,1,,1,7,1,2000,15,1,Male,2,White,South,4,One parent and sibling(s)
20161196846,Homeschooled,Homeschooled,8th,2,2,2,1,3,Mostly use formal curriculum,1,2,2,2,2,1,2,2,2,2,2,No Course,1,1,2,2,2,2,2,2,,1,2,3,2001,14,1,Female,3,Hispanic,West,1,Two parents and sibling(s)
20161196962,Homeschooled,Homeschooled,2nd,1,1,1,4,20,Always use informal learning,1,2,2,2,2,1,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,3,2,2008,7,1,Male,3,White,Midwest,2,Two parents and sibling(s)
20161196976,Homeschooled,Homeschooled,3rd,1,2,2,1,4,Mostly use formal curriculum,1,2,1,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2006,9,1,Female,5,White,West,3,Two parents and sibling(s)
20161197672,Homeschooled,Homeschooled,8th,1,2,2,5,28,Strictly use formal curriculum,1,1,1,1,2,2,2,1,2,2,1,No Course,1,2,1,1,2,2,2,2,,1,7,1,2002,13,1,Male,9,White,South,5,Two parents and sibling(s)
20161197925,Homeschooled,Homeschooled,11th,1,2,2,5,25,Strictly use formal curriculum,1,1,1,2,2,2,1,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,3,2,1998,17,1,Male,10,White,West,5,"Two parents, no sibling"
20161198219,Homeschooled,Homeschooled,2nd,1,2,2,5,35,Mostly use formal curriculum,1,1,1,1,2,1,2,1,2,2,1,No Course,1,1,2,2,2,2,2,1,,1,3,1,2008,7,1,Male,4,White,West,2,Two parents and sibling(s)
20161198488,Homeschooled,Homeschooled,8th,3,2,2,5,30,Mostly use formal curriculum,2,2,2,2,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2001,14,1,Male,2,Hispanic,South,2,Other
20161198952,Homeschooled,Homeschooled,11th,3,2,2,5,30,Strictly use formal curriculum,1,2,1,2,1,2,2,1,1,2,2,Online,1,2,2,2,2,2,2,1,,1,6,3,1998,17,1,Male,4,White,Midwest,5,Other
20161199351,Homeschooled,Homeschooled,6th,1,2,2,5,35,Mostly use informal learning,2,1,1,1,2,2,2,1,1,2,2,Online,1,2,2,2,2,2,2,1,,1,2,3,2003,12,1,Male,2,Hispanic,Midwest,3,One parent and sibling(s)
20161199400,Homeschooled,Homeschooled,7th,1,1,2,5,10,Mostly use formal curriculum,1,1,1,2,2,2,2,1,1,2,2,Online & In-Person,1,2,2,2,2,2,2,1,,0,6,1,2003,12,1,Female,9,White,West,4,Two parents and sibling(s)
20161199763,Homeschooled,Homeschooled,9th,7,2,2,6,40,Mostly use formal curriculum,1,2,1,1,1,1,2,1,1,2,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2001,14,1,Female,7,Black,West,4,Two parents and sibling(s)
20161200180,Homeschooled,Homeschooled,2nd,1,1,2,4,5,Mostly use formal curriculum,1,1,2,2,2,1,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,2,2006,9,1,Male,8,White,West,4,Two parents and sibling(s)
20161200702,Homeschooled,Homeschooled,9th,1,1,1,5,29,Strictly use formal curriculum,1,1,1,1,2,1,2,1,1,2,2,No Course,1,2,2,2,2,2,2,1,,1,5,2,2000,15,1,Male,8,Hispanic,South,3,Two parents and sibling(s)
20161201391,Homeschooled,Homeschooled,Kindergarten,1,2,2,5,20,Mostly use formal curriculum,1,1,2,2,1,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2010,5,1,Female,4,White,South,3,Two parents and sibling(s)
20161202768,Homeschooled,Homeschooled,9th,1,1,2,6,35,Strictly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,No Course,1,2,2,2,2,2,2,1,,1,0,2,2001,14,1,Male,8,White,Midwest,4,"Two parents, no sibling"
20161203050,Homeschooled,Homeschooled,8th,1,2,1,5,30,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,3,3,2001,14,1,Female,8,White,South,4,Two parents and sibling(s)
20161203430,Homeschooled,Homeschooled,10th,5,2,2,5,30,Strictly use formal curriculum,1,2,1,2,1,2,1,1,1,2,2,No Course,1,2,2,2,2,2,2,1,,1,7,3,2000,15,1,Male,2,White,South,3,Other
20161203437,Homeschooled,Homeschooled,10th,5,2,1,2,4,Mostly use formal curriculum,2,2,2,1,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,0,1,1998,17,1,Male,2,White,West,3,"One parent, no sibling"
20161204228,Homeschooled,Homeschooled,Kindergarten,1,2,2,4,12,Mostly use formal curriculum,1,2,2,2,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,2010,5,1,Female,2,White,West,3,Two parents and sibling(s)
20161204596,Homeschooled,Homeschooled,11th,1,2,2,3,15,Mostly use informal learning,1,2,2,1,1,1,2,1,1,1,2,No Course,1,1,2,2,2,2,2,2,,1,5,2,1999,16,1,Male,3,White,West,3,"One parent, no sibling"
20161204886,Homeschooled,Homeschooled,7th,1,2,2,5,25,Mostly use formal curriculum,2,1,2,2,2,2,1,2,2,2,2,No Course,1,2,2,2,2,1,2,2,,1,5,1,2003,12,1,Female,10,White,West,4,"Two parents, no sibling"
20161205477,Homeschooled,Homeschooled,10th,1,2,2,5,20,Mostly use informal learning,1,2,1,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,0,2,1998,17,1,Male,3,White,West,3,"Two parents, no sibling"
20161205683,Homeschooled,Homeschooled,11th,1,2,1,5,15,Mostly use formal curriculum,2,2,2,2,2,2,2,2,1,1,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,2,1999,16,1,Male,2,White,South,2,"Two parents, no sibling"
20161207232,Homeschooled,Homeschooled,9th,1,2,2,5,40,Strictly use formal curriculum,1,2,2,1,2,2,2,2,2,2,2,Online,1,2,1,2,1,2,2,1,,1,6,3,2001,14,1,Female,7,Black,West,4,Two parents and sibling(s)
20161207723,Homeschooled,Homeschooled,6th,1,2,1,5,25,Strictly use formal curriculum,2,1,1,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,1,2004,11,1,Female,8,White,South,4,Two parents and sibling(s)
20161207896,Homeschooled,Homeschooled,10th,3,2,2,5,20,Strictly use formal curriculum,1,2,2,1,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,6,1,1998,17,1,Male,2,White,South,1,Other
20161208505,Homeschooled,Homeschooled,Kindergarten,1,2,2,5,25,Mostly use formal curriculum,1,1,1,2,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,2,1,2010,5,1,Male,6,Black,South,3,Two parents and sibling(s)
20161209490,Homeschooled,Homeschooled,9th,7,2,2,5,20,Strictly use formal curriculum,1,2,2,2,2,1,2,2,1,2,2,No Course,1,1,2,2,2,2,2,2,,1,5,2,2001,14,1,Female,7,White,West,4,One parent and sibling(s)
20161209559,Homeschooled,Homeschooled,6th,1,2,2,4,1,Mostly use formal curriculum,1,2,2,2,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,3,2003,12,1,Female,6,Hispanic,West,1,Two parents and sibling(s)
20161210478,Homeschooled,Homeschooled,6th,1,2,1,5,30,Strictly use formal curriculum,1,1,2,2,2,2,2,1,1,1,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,5,1,2003,12,1,Female,2,Asian,West,5,Two parents and sibling(s)
20161210794,Homeschooled,Homeschooled,10th,2,2,2,4,20,Always use informal learning,2,2,2,2,2,1,2,2,2,2,2,No Course,1,1,2,2,2,2,2,2,,1,7,1,2000,15,1,Female,8,Hispanic,West,2,Two parents and sibling(s)
20161210810,Homeschooled,Homeschooled,4th,1,2,1,5,25,Strictly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2005,10,1,Male,8,White,West,4,Two parents and sibling(s)
20161212271,Homeschooled,Homeschooled,6th,1,2,2,5,20,Strictly use formal curriculum,1,1,2,2,2,2,2,1,1,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,1,6,1,2004,11,1,Male,6,Other/Mixed,West,3,Two parents and sibling(s)
20161214449,Homeschooled,Homeschooled,6th,1,2,2,5,20,Mostly use informal learning,1,2,1,2,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2003,12,1,Male,6,White,Northeast,3,Two parents and sibling(s)
20161214759,Homeschooled,Homeschooled,1st,1,2,1,6,25,Strictly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2009,6,2,Female,7,White,South,4,Two parents and sibling(s)
20161214912,Homeschooled,Homeschooled,9th,2,2,2,5,20,Strictly use formal curriculum,1,1,1,1,1,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2001,14,1,Female,4,White,South,3,Two parents and sibling(s)
20161214994,Homeschooled,Homeschooled,10th,1,2,2,5,25,Strictly use formal curriculum,1,1,1,2,2,2,1,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,3,2000,15,1,Male,9,White,West,4,"Two parents, no sibling"
20161215167,Homeschooled,Homeschooled,8th,1,1,1,5,40,Strictly use formal curriculum,1,1,2,1,2,2,2,1,1,2,2,Online,1,2,2,1,2,2,2,2,,1,3,2,1999,16,1,Female,8,Other/Mixed,South,2,"One parent, no sibling"
20161215455,Homeschooled,Homeschooled,7th,2,2,2,3,10,Mostly use formal curriculum,1,2,2,2,2,2,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2003,12,1,Male,3,Hispanic,West,1,Two parents and sibling(s)
20161215541,Homeschooled,Homeschooled,4th,1,2,2,5,10,Strictly use formal curriculum,2,2,1,2,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,1,2005,10,1,Female,10,White,Midwest,4,Two parents and sibling(s)
20161215927,Homeschooled,Homeschooled,1st,1,2,2,5,14,Mostly use informal learning,1,1,2,2,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2009,6,1,Male,4,Other/Mixed,West,4,Two parents and sibling(s)
20161216227,Homeschooled,Homeschooled,1st,1,2,2,5,15,Mostly use formal curriculum,1,1,2,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,1,2008,7,1,Male,8,White,South,4,Two parents and sibling(s)
20161216351,Homeschooled,Homeschooled,9th,1,1,2,5,15,Strictly use formal curriculum,2,1,2,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,4,1,2001,14,1,Female,5,White,South,5,Two parents and sibling(s)
20161216552,Homeschooled,Homeschooled,5th,1,2,2,7,10,Strictly use formal curriculum,2,2,1,2,2,1,2,1,1,2,2,No Course,1,1,2,2,2,2,2,2,,1,7,1,2005,10,2,Female,3,Hispanic,South,1,One parent and sibling(s)
