"BASMID","QTYPE","GRADE","SCPUBPRI","SSAMSC","SEENJOY","SEGRADES","SEADPLCXX","SEBEHAVX","SESCHWRK","SEGBEHAV","SEGWORK","SEREPEAT","SESUSOUT","SESUSPIN","SEEXPEL","SEFUTUREX","GRADEEQ","HSWHOX","HSTUTOR","HSCOOP","HSDAYS","HSHOURS","HSSTYL","HSCLIBRX","HSCHSPUBX","HSCEDPUBX","HSCORGX","HSCCHURX","HSCPUBLX","HSCPRIVX","HSCRELX","HSCNETX","HSCOTH","HSCVTLCR","HSCOURS","HSINTNET","HSINTPUB","HSINTST","HSINTCH","HSINTAPB","HSINTPRI","HSINTCOL","HSINTOH","FSSPORTX","FSVOL","FSMTNG","FSPTMTNG","FSATCNFN","FSFUNDRS","FSCOMMTE","FSCOUNSLR","FHHOME","FHWKHRS","FHCAMT","FHCHECKX","FHHELP","FORESPON","FODINNERX","HDHEALTH","CDOBYY","AGE2015","CPLCBRTH","CSEX","TTLHHINC","RACEETH2","CENREG","PARGRADEX","FAMILY16X"
20161061503,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,1,2,2,7,8,2,1,2,2,2,2,2,2,2,2,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,2000,15,3,2,4,3,4,2,2
20161061511,2,15,4,1,2,3,1,0,1,1,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,1,3,1,2,4,2,1,6,1,1996,19,1,1,1,3,1,4,4
20161061519,2,13,4,1,2,2,2,0,2,1,1,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,2,2,2,3,5,1,3,2,1,3,2,2000,15,1,1,8,3,4,3,1
20161061532,2,14,4,1,1,1,1,0,0,0,0,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,2,2,2,2,6,-1,-1,-1,-1,1,3,2,1999,16,1,2,2,2,1,4,2
20161061533,2,6,4,1,2,2,-1,0,1,1,1,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,2,2,1,3,5,2,4,3,2,1,1,2007,8,1,2,5,3,2,3,1
20161061546,2,4,4,1,1,1,-1,0,0,5,5,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,4,5,1,4,4,1,4,1,2009,6,1,2,10,1,2,5,1
20161061564,2,14,4,1,2,1,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,1,3,8,1,2,5,1,6,2,2000,15,1,2,9,3,2,5,1
20161061590,2,12,4,1,3,2,2,0,1,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,3,5,2,4,2,2,4,2,2001,14,1,1,9,1,2,3,2
20161061635,2,14,1,1,1,1,2,0,0,0,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,2,1,3,5,1,3,1,1,2,1,1999,16,1,1,7,1,1,5,4
20161061654,2,10,4,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,1,2,2,3,2,1,4,1,1,6,1,2002,13,1,2,9,1,2,3,1
20161061661,2,11,4,1,1,2,-1,0,0,2,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,2,1,2,4,4,1,2,2,2,3,2,2001,14,1,2,9,3,4,3,3
20161061663,2,12,4,1,1,2,2,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,2,2,2,2,3,8,1,4,3,1,7,1,2001,14,1,1,5,2,2,4,2
20161061687,2,10,4,1,1,1,-1,2,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,1,2,2,1,3,5,1,5,1,2003,12,1,1,10,1,2,5,1
20161061691,2,2,4,1,1,5,-1,1,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,1,2,2,1,0,1,4,1,1,7,1,2010,5,1,2,8,1,3,4,1
20161061692,2,6,4,1,2,1,-1,0,1,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,3,2,1,4,3,2,7,1,2006,9,1,2,6,3,3,4,3
20161061742,2,11,4,1,2,3,-1,0,1,1,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,1,1,1,3,3,1,1,2,1,2002,13,1,1,10,1,1,5,1
20161061749,2,15,4,1,2,3,1,2,0,0,0,2,2,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,2,2,2,2,2,2,1,3,1,2,6,2,1998,17,1,1,4,2,1,1,4
20161061753,2,7,3,1,1,5,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,2,4,4,1,4,2,2,7,1,2005,10,1,2,10,1,1,5,1
20161061758,2,13,4,1,3,1,2,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,1,2,2,3,3,1,2,1,2,1,1,2000,15,1,2,8,1,2,3,1
20161061762,2,15,4,1,2,1,1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,1,3,8,1,2,2,1,2,3,1998,17,1,2,4,1,2,4,3
20161061774,2,13,4,1,2,3,2,4,2,2,0,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,2,2,1,3,3,2,3,1,2,0,2,2000,15,1,2,6,3,4,1,1
20161061784,2,10,4,1,2,2,-1,1,1,0,0,2,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,1,2,2,2,3,4,2,3,1,1,7,3,2003,12,1,1,2,5,2,4,3
20161061791,2,8,3,1,1,1,-1,0,0,2,4,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,1,4,12,1,4,2,1,5,1,2005,10,3,2,10,4,2,5,4
20161061821,2,9,4,1,2,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,3,1,1,4,3,1,6,1,2004,11,1,2,7,1,3,3,4
20161061827,2,15,4,1,3,4,2,1,4,1,1,2,2,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,1,2,2,1,3,4,1,3,1,1,4,1,1998,17,1,2,10,1,3,2,2
20161061897,2,15,4,1,2,2,1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,2,2,3,4,2,4,1,1,7,1,1997,18,1,1,7,1,1,4,1
20161061911,2,14,4,1,1,2,1,0,0,0,0,2,1,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,1,2,2,2,10,1,1,5,1,3,2,1998,17,1,2,2,2,2,3,3
20161061978,2,12,4,1,1,2,2,0,2,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,2,2,2,2,2,1,2,5,2,1,1,2001,14,1,1,6,2,3,3,4
20161061980,2,12,2,1,1,2,1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,2,2,2,4,20,2,4,3,1,0,1,2001,14,1,1,4,1,3,4,4
20161061981,2,14,4,1,2,2,2,0,0,0,0,1,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,2,1,2,2,2,6,1,3,1,2,4,3,1998,17,1,2,2,2,2,3,5
20161061985,2,15,4,1,2,1,2,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,2,2,1,4,10,1,3,1,2,3,1,1998,17,1,2,10,1,1,4,1
20161062005,2,13,4,1,2,1,2,0,0,0,0,2,1,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,1,2,2,4,10,1,3,1,1,6,1,2000,15,1,1,6,1,4,3,4
20161062010,2,11,1,1,1,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,2,4,12,2,4,1,1,5,2,2002,13,1,2,9,1,4,3,4
20161062019,2,15,4,1,1,2,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,4,4,2,4,2,1,7,1,1998,17,1,1,3,2,2,3,3
20161062020,2,14,1,1,2,1,1,0,0,1,3,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,1,4,14,1,3,1,1,4,2,1999,16,1,1,8,1,4,4,1
20161062031,2,10,4,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,1,2,2,5,-1,-1,-1,-1,1,7,2,2003,12,1,2,2,1,3,2,1
20161062050,2,15,1,1,2,1,2,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,4,25,1,4,1,1,7,3,1998,17,1,2,4,3,4,3,3
20161062095,2,11,4,1,3,2,-1,0,1,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,2,3,5,2,3,2,1,3,1,2002,13,1,1,5,1,3,3,2
20161062116,2,12,4,1,2,1,2,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,2,2,4,10,1,4,3,1,6,2,2001,14,1,2,7,2,1,3,1
20161062138,2,8,4,1,2,2,-1,0,1,1,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,2,2,3,2,2,4,3,2,7,2,2004,11,1,1,1,1,1,2,4
20161062142,2,9,4,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,2,1,4,3,2,4,5,1,3,2,2004,11,1,2,5,3,4,3,1
20161062145,2,5,4,1,1,1,-1,0,0,3,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,2,2,2,1,4,2,2,7,1,2008,7,1,2,10,1,2,4,1
20161062151,2,14,4,1,2,3,2,0,2,0,0,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,1,1,3,1,2,3,1,1998,17,1,1,8,1,3,4,1
20161062171,2,8,2,1,1,1,-1,0,2,4,10,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,1,4,15,2,4,4,1,2,4,2005,10,1,1,10,1,3,5,1
20161062204,2,14,4,1,2,3,2,0,2,1,1,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,1,2,1,2,6,2,3,2,1,5,2,1999,16,1,2,3,1,3,4,2
20161062214,2,8,4,1,1,1,-1,0,0,4,10,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,4,9,1,4,2,1,2,4,2004,11,1,1,8,1,4,5,2
20161062219,2,7,4,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,2,2,2,3,4,1,4,2,1,7,2,2006,9,1,2,10,1,1,5,1
20161062269,2,5,4,1,4,3,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,1,1,1,1,4,5,2,4,4,1,1,2,2008,7,1,1,1,3,1,3,3
20161062286,2,12,4,1,2,1,2,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,1,2,2,3,8,1,1,1,1,5,1,2000,15,1,2,10,1,3,4,1
20161062307,2,13,4,1,3,2,2,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,2,2,3,2,2,2,5,1,7,1,1999,16,1,2,10,3,2,4,1
20161062314,2,6,4,1,2,5,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,1,2,2,3,3,2,4,3,1,5,1,2006,9,1,1,6,1,3,3,1
20161062315,2,12,4,1,1,3,2,0,0,0,0,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,2,1,2,2,2,3,5,1,0,2,2001,14,1,2,4,1,1,2,3
20161062331,2,5,4,1,2,5,-1,2,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,3,5,1,4,4,2,5,1,2007,8,1,1,6,1,2,3,1
20161062340,2,6,4,1,2,3,-1,2,2,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,1,1,2,2,3,4,2,4,3,1,6,2,2008,7,1,1,5,1,2,3,4
20161062391,2,7,4,2,3,1,-1,1,0,1,3,2,2,1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,4,5,3,4,2,2,5,1,2007,8,1,1,2,3,3,4,1
20161062398,2,15,4,1,2,2,1,0,1,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,1,1,2,1,4,1,1,4,4,1,7,1,1998,17,1,1,5,1,1,3,2
20161062403,2,10,4,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,2,2,4,12,1,3,1,1,5,1,2003,12,1,1,10,3,4,5,1
20161062419,2,11,4,1,2,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,2,2,2,4,6,1,3,2,1,5,1,2002,13,1,2,10,1,4,4,1
20161062424,2,10,2,1,2,2,-1,1,1,0,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,3,4,1,4,2,1,4,1,2002,13,1,1,8,1,3,4,3
20161062435,2,8,4,1,1,1,-1,0,0,5,5,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,2,3,3,1,4,1,1,7,2,2005,10,1,2,8,1,3,4,4
20161062455,2,8,4,1,1,2,-1,2,3,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,1,3,5,2,4,3,1,4,2,2005,10,1,2,9,1,4,5,5
20161062461,2,2,4,2,1,5,-1,0,0,3,3,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,1,1,2,2,4,30,2,4,4,2,7,1,2009,6,1,2,2,1,2,1,1
20161062467,2,6,4,1,1,5,-1,0,1,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,3,3,1,4,3,1,4,1,2007,8,1,1,8,1,4,5,4
20161062471,2,5,4,1,1,1,-1,0,1,0,2,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,3,1,1,4,3,2,5,1,2008,7,1,2,8,1,3,3,1
20161062484,2,6,2,1,3,2,-1,1,1,0,0,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,3,1,1,2,3,2,7,2,2006,9,1,1,9,1,3,4,1
20161062487,2,13,4,1,2,4,1,2,2,0,0,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,10,2,4,2,2,7,2,1999,16,1,1,1,3,2,1,4
20161062502,2,2,4,1,1,5,-1,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,2,2,2,2,1,1,3,2,1,2,2,2010,5,1,1,9,1,4,4,2
20161062510,2,8,4,1,2,1,-1,0,0,3,3,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,4,2,2,4,4,1,5,1,2005,10,1,2,7,1,2,3,1
20161062533,2,13,4,1,2,2,2,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,1,1,4,12,2,4,2,1,5,1,2000,15,1,2,5,3,4,3,3
20161062546,2,15,4,1,3,3,2,0,2,0,0,2,1,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,2,2,1,2,3,2,3,1,1,4,2,1997,18,1,1,9,1,4,5,1
20161062556,2,5,4,2,2,2,-1,3,0,0,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,1,3,2,1,4,2,1,3,4,2008,7,1,2,7,1,2,4,5
20161062562,2,12,4,1,3,1,2,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,2,4,7,2,1,1,1,6,2,2001,14,1,1,10,1,2,5,1
20161062569,2,13,4,1,2,1,2,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,2,1,2,2,2,1,1,3,1,2,4,1,2000,15,1,2,8,1,2,2,2
20161062585,2,9,4,1,2,2,-1,7,7,2,2,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,1,3,7,2,4,2,1,7,4,2004,11,1,1,10,3,3,3,1
20161062586,2,11,1,1,2,3,-1,0,0,0,0,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,3,5,1,4,3,1,7,1,2001,14,1,2,8,1,2,4,2
20161062593,2,7,2,1,1,1,-1,0,2,20,20,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,4,7,1,4,3,1,6,1,2006,9,1,2,10,1,2,5,1
20161062594,2,12,1,1,1,3,2,0,1,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,2,1,2,2,3,5,2,4,3,1,2,1,2001,14,1,1,3,1,1,5,3
20161062602,2,8,4,2,3,1,-1,0,1,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,1,1,2,2,3,5,2,3,2,2,5,1,2005,10,1,1,9,3,1,4,2
20161062644,2,2,4,1,1,1,-1,1,1,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,1,2,2,3,1,3,3,2,2,5,1,2009,6,1,1,4,1,4,4,2
